type,time,epoch,epoch_time,lr,train_loss,train_loss_main,train_loss_aux,train_loss_aux_contrib,train_loss_bbox,train_loss_giou,train_loss_score,train_loss_rank_raw,train_loss_rank,train_loss_text_negative,train_loss_text_negative_contrib,train_text_negative_queries,score_negative_iou_ignore_thr,duplicate_suppression_enabled,duplicate_loss_weight,duplicate_margin,duplicate_background_weight,duplicate_classification_weight,duplicate_max_pairs,duplicate_start_epoch,hard_negative_mining_enabled,hard_negative_loss_weight,hard_negative_topk,hard_negative_max_iou,hard_negative_start_epoch,matcher_score_alpha,matcher_cost_score_effective,train_negative_text_regression_matches,val_loss,val_loss_bbox,val_loss_giou,val_loss_score,val_loss_rank_raw,val_loss_rank,val_loss_text_negative,val_loss_text_negative_contrib,val_text_negative_queries,val_score_negative_iou_ignore_thr,val_duplicate_suppression_enabled,val_hard_negative_mining_enabled,val_matcher_score_alpha,val_matcher_cost_score_effective,map50,map50_95,precision,recall,tp,fp,num_gt,num_pred,raw_oracle_num_gt,raw_oracle_num_samples,raw_oracle_positive_samples,raw_oracle_num_pred,raw_oracle_avg_pred_per_sample,raw_oracle_avg_pred_per_positive_sample,raw_best_iou_mean,raw_best_iou_median,raw_best_iou_p25,raw_best_iou_p75,raw_oracle_recall25,raw_oracle_recall50,raw_oracle_recall75,raw_oracle_gap50,raw_oracle_retention50,valid_samples,skipped_empty_gt,avg_selected_per_sample,eval_loop_time,eval_metric_time,raw_oracle_metric_time,lambda_bbox,lambda_giou,lambda_score,classification_type,ia_bce_alpha,classification_focal_alpha,classification_focal_gamma,normalize_classification_by_num_gt,dense_score_assignment_enabled,pairwise_ranking_enabled,duplicate_suppression_active,hard_negative_mining_active,lambda_rank_max,lambda_aux,pos_weight,quality_warmup_epoch,aux_score_enabled,matcher_score_start_epoch,matcher_score_warmup_epoch,matcher_score_alpha_min,negative_sample_ratio,max_query_loss_weight,lambda_text_negative,text_negative_topk,text_negative_hard_mix,negative_text_as_empty_target,use_negative_queries_in_val
epoch,1783505609.9606187,11,990.9117526219925,9.97114712358358e-05,2.341594934463501,1.6799490451812744,1.8904211521148682,0.6616467833518982,0.08359949290752411,0.5922929048538208,0.04645683616399765,0.0,0.0,0.0008549165213480592,0.0002137291303370148,22856,0.5,True,0.2,0.15,0.1,0.5,256,5,True,0.1,20,0.25,8,0.007250000000000001,0.007250000000000001,0,,,,,,,,,,,,,,,0.025221649557352066,0.014585262164473534,0.008416435068810431,0.4644891484605956,32210,3794826,69345,3827036,69345,43709,38008,4370900,100.0,100.0,0.4560367465019226,0.47397491335868835,0.2350858449935913,0.6573838591575623,0.7363905310630798,0.46456125378608704,0.14697526395320892,7.21053254914561e-05,0.9998447883354373,43709,5701,87.55716214052026,341.5707568520156,2.651092775980942,0.07975174998864532,4.7370860362476375,2.0,1.5258279275047246,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783506608.398712,12,989.1559260290232,9.965306538590585e-05,2.316594123840332,1.6654409170150757,1.8604402542114258,0.6511514782905579,0.08161557465791702,0.5858186483383179,0.04762831702828407,0.0,0.0,0.0010402167681604624,0.0002600541920401156,22856,0.5,True,0.2,0.15,0.1,0.5,256,5,True,0.1,20,0.25,8,0.028000000000000004,0.028000000000000004,0,,,,,,,,,,,,,,,0.02292344719171524,0.013388782739639282,0.008405448607262776,0.46506597447544884,32250,3804547,69345,3836797,69345,43709,38008,4370900,100.0,100.0,0.457501620054245,0.47347569465637207,0.24071334302425385,0.6583486795425415,0.7417694330215454,0.46519577503204346,0.1469031721353531,0.00012980055659461698,0.9997209764929923,43709,5701,87.78047999267885,341.35824511697865,2.187640054995427,0.08140579800237902,4.690838939219355,2.0,1.6183221215612904,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783507607.0886922,13,990.4991121249914,9.958930081962229e-05,2.290510416030884,1.6482576131820679,1.8350117206573486,0.6422545313835144,0.07911860942840576,0.579609215259552,0.04859939217567444,0.0,0.0,0.0008565413299947977,0.00021413533249869943,22856,0.5,True,0.2,0.15,0.1,0.5,256,5,True,0.1,20,0.25,8,0.06075,0.06075,0,,,,,,,,,,,,,,,0.024698618799448013,0.014676639810204506,0.00857177370099994,0.47379046795010454,32855,3800074,69345,3832929,69345,43709,38008,4370900,100.0,100.0,0.4606827199459076,0.4789941608905792,0.23737293481826782,0.666296660900116,0.7386689782142639,0.47389140725135803,0.15389718115329742,0.00010093930125348871,0.9997869990894349,43709,5701,87.69198563224965,342.4919032669859,2.2568207239964977,0.08167758697527461,4.641873923536962,2.0,1.7162521529260766,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783508634.750027,14,1021.3933171520184,9.952018456010321e-05,2.2635586261749268,1.6301698684692383,1.8096915483474731,0.6333917379379272,0.07704437524080276,0.5727772116661072,0.049329258501529694,0.0,0.0,0.0007953144377097487,0.00019882860942743719,22856,0.5,True,0.2,0.15,0.1,0.5,256,5,True,0.1,20,0.25,8,0.10400000000000002,0.10400000000000002,0,,,,,,,,,,,,,,,0.025800535455346107,0.014574331231415272,0.00897067720378579,0.4933016079025164,34208,3779105,69345,3813313,69345,43709,38008,4370900,100.0,100.0,0.47119730710983276,0.4947206377983093,0.25127190351486206,0.6779507398605347,0.7509409189224243,0.4933592975139618,0.16559232771396637,5.768961144536622e-05,0.999883067752577,43709,5701,87.2431993410968,372.85533003800083,2.231829413009109,0.08199696001247503,4.59049287480466,2.0,1.8190142503906799,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783509654.347328,15,1010.0787630900159,9.944572421990965e-05,2.2375447750091553,1.6115328073501587,1.7886075973510742,0.626010537147522,0.07509597390890121,0.5660232901573181,0.049845561385154724,0.0,0.0,0.0003664616378955543,9.161540947388858e-05,22856,0.5,True,0.2,0.15,0.1,0.5,256,5,True,0.1,20,0.25,8,0.15625,0.15625,0,1.5470080375671387,0.06983841955661774,0.5414050221443176,0.05380704626441002,0.0,0.0,4.946328431287839e-07,1.2365821078219597e-07,5701,0.5,True,True,0.15625,0.15625,0.024508602917194366,0.013562755659222603,0.009168501617546477,0.5039584685269306,34947,3776690,69345,3811637,69345,43709,38008,4370900,100.0,100.0,0.47670692205429077,0.5030826330184937,0.25716906785964966,0.6839273571968079,0.7561179399490356,0.5040305852890015,0.17052419483661652,7.211676207086182e-05,0.999856919869199,43709,5701,87.20485483538859,360.47167858100147,2.650051511998754,0.09260426700348035,4.537012574273818,2.0,1.9259748514523651,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783510643.0940013,16,980.4834047619952,9.936592800020715e-05,2.2228281497955322,1.6028589010238647,1.7713338136672974,0.6199665665626526,0.0744091272354126,0.561579167842865,0.05024579167366028,0.0,0.0,0.0005783325177617371,0.00014458312944043428,22856,0.5,True,0.2,0.15,0.1,0.5,256,5,True,0.1,20,0.25,8,0.216,0.216,0,,,,,,,,,,,,,,,0.029224790632724762,0.017553014680743217,0.009215452425253113,0.506107145432259,35096,3773290,69345,3808386,69345,43709,38008,4370900,100.0,100.0,0.47922345995903015,0.5044240355491638,0.2585800588130951,0.6894909143447876,0.7570264339447021,0.5062369108200073,0.1748071163892746,0.00012976538774833735,0.9997436666806098,43709,5701,87.13047656089135,331.5992130529776,2.2066877920005936,0.08227070499560796,4.481762745781211,2.0,2.036474508437579,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783511624.343948,17,975.0161915649951,9.928080468986244e-05,2.183561325073242,1.5743526220321655,1.7405898571014404,0.6092069149017334,0.07153303176164627,0.5520206093788147,0.0507986843585968,0.0,0.0,0.00033718778286129236,8.429694571532309e-05,22856,0.5,True,0.2,0.15,0.1,0.5,256,5,True,0.1,20,0.25,8,0.28174999999999994,0.28174999999999994,0,,,,,,,,,,,,,,,0.028190096840262413,0.01644871011376381,0.00943105135713496,0.5179032374360084,35914,3772145,69345,3808059,69345,43709,38008,4370900,100.0,100.0,0.4861896336078644,0.5145320296287537,0.2661513686180115,0.6960636377334595,0.7623476982116699,0.5179753303527832,0.18477179110050201,7.20929167747908e-05,0.9998608178564687,43709,5701,87.12299526413325,331.82029498400516,2.1728629720164463,0.08897708699805662,4.425084022891929,2.0,2.1498319542161415,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783512604.9783459,18,974.5890093649796,9.919036366447541e-05,2.161743640899658,1.5606510639190674,1.7173964977264404,0.6010885834693909,0.06954555213451385,0.548937201499939,0.050454314798116684,0.0,0.0,0.0003843213780783117,9.608034451957792e-05,22856,0.5,True,0.2,0.15,0.1,0.5,256,5,True,0.1,20,0.25,8,0.3520000000000001,0.3520000000000001,0,,,,,,,,,,,,,,,0.03133992850780487,0.018696783110499382,0.009511613993471392,0.5227197346600332,36248,3774672,69345,3810920,69345,43709,38008,4370900,100.0,100.0,0.49101221561431885,0.5198249816894531,0.27376589179039,0.7014917135238647,0.7697021961212158,0.5227341651916504,0.18856441974639893,1.4430531617204423e-05,0.9999723941296014,43709,5701,87.18845089112082,331.35932686101296,2.166398895002203,0.08229111900436692,4.367325848780173,2.0,2.2653483024396537,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783513592.9795709,19,972.7972246769932,9.909461488534651e-05,2.149229049682617,1.5503582954406738,1.7110648155212402,0.5988733172416687,0.0688464418053627,0.5439748167991638,0.05037099868059158,0.0,0.0,0.0004018574545625597,0.00010046436364063993,22856,0.5,True,0.2,0.15,0.1,0.5,256,5,True,0.1,20,0.25,8,0.4252500000000001,0.4252500000000001,0,,,,,,,,,,,,,,,0.026166487485170364,0.013636389747262001,0.009685959979894885,0.5318912682962001,36884,3771102,69345,3807986,69345,43709,38008,4370900,100.0,100.0,0.49460387229919434,0.5259101986885071,0.2798483073711395,0.7051513195037842,0.7733362317085266,0.5318912863731384,0.19139087200164795,1.8076938279598664e-08,0.9999999660138477,43709,5701,87.1213251275481,331.12771445300314,2.1564998179965187,0.08116845300537534,4.308844321795884,2.0,2.3823113564082323,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783514590.0315878,20,990.6770128259959,9.899356889837956e-05,2.1348249912261963,1.5432480573654175,1.6902164220809937,0.5915765166282654,0.06776760518550873,0.5410594940185547,0.05081332102417946,0.0,0.0,0.0007206309819594026,0.00018015774548985064,22856,0.5,True,0.2,0.15,0.1,0.5,256,5,True,0.1,20,0.25,8,0.5,0.5,0,1.499921202659607,0.06468385457992554,0.5238388180732727,0.05242845043540001,0.0,0.0,3.772268428292591e-06,9.430671070731478e-07,5701,0.5,True,True,0.5,0.5,0.028547056019306183,0.01571120321750641,0.009631455154932122,0.5288629317182205,36674,3771058,69345,3807732,69345,43709,38008,4370900,100.0,100.0,0.492850124835968,0.523912787437439,0.2768072485923767,0.6985283493995667,0.7722834944725037,0.5288629531860352,0.18898262083530426,2.1467814637077254e-08,0.9999999594076036,43709,5701,87.11551396737514,347.5963225699961,2.2371035999967717,0.08405287901405245,4.25,2.0,2.5,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783515571.723135,21,975.130104951997,9.888723683292024e-05,2.1316051483154297,1.5404850244522095,1.6889057159423828,0.5911184549331665,0.06705924868583679,0.5402275323867798,0.05085763335227966,0.0,0.0,0.0003622961521614343,9.057403804035857e-05,22856,0.5,True,0.2,0.15,0.1,0.5,256,5,True,0.1,20,0.25,8,0.5747500000000001,0.5747500000000001,0,,,,,,,,,,,,,,,0.03243761509656906,0.01934252306818962,0.009743965640267244,0.5346456125171245,37075,3767844,69345,3804919,69345,43709,38008,4370900,100.0,100.0,0.4974063038825989,0.527866542339325,0.2780289053916931,0.7115877866744995,0.7728314995765686,0.5347177386283875,0.2035907357931137,7.212611126294899e-05,0.9998651136739021,43709,5701,87.05115651238876,331.81264824801474,2.178853324992815,0.08117746701464057,4.191155678204116,2.0,2.6176886435917672,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783516560.4111464,22,974.3466226129967,9.877563040053027e-05,2.1171975135803223,1.5304685831069946,1.6763794422149658,0.5867321491241455,0.06651484966278076,0.5360547304153442,0.05033760517835617,0.0,0.0,0.0004097510827705264,0.0001024377706926316,22856,0.5,True,0.2,0.15,0.1,0.5,256,5,True,0.1,20,0.25,8,0.648,0.648,0,,,,,,,,,,,,,,,0.036575742065906525,0.021787337958812714,0.009869620738763263,0.5416684692479631,37562,3768258,69345,3805820,69345,43709,38008,4370900,100.0,100.0,0.4979674816131592,0.5325518846511841,0.27731630206108093,0.7101166844367981,0.771634578704834,0.5418559312820435,0.19815415143966675,0.00018746203408037676,0.9996540371282144,43709,5701,87.07177011599441,331.1325092970219,2.2227263969834894,0.07995767600368708,4.132674151219827,2.0,2.7346516975603463,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783517549.7735262,23,976.4722880939953,9.865876189369751e-05,2.0958175659179688,1.5149444341659546,1.6596235036849976,0.580868661403656,0.06456539779901505,0.530840277671814,0.05063222348690033,0.0,0.0,0.0003583277284633368,8.95819321158342e-05,22856,0.5,True,0.2,0.15,0.1,0.5,256,5,True,0.1,20,0.25,8,0.71825,0.71825,0,,,,,,,,,,,,,,,0.04072051867842674,0.02529531717300415,0.00985141787769113,0.5405003965678852,37481,3767149,69345,3804630,69345,43709,38008,4370900,100.0,100.0,0.5020623803138733,0.5348284244537354,0.283182829618454,0.7169116735458374,0.7763934135437012,0.5405580997467041,0.20873890817165375,5.770317881892417e-05,0.9998932525868247,43709,5701,87.04454460179825,333.7946715900034,2.1946336569963023,0.07936939099454321,4.074915977108072,2.0,2.8501680457838576,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783518544.197889,24,976.7222381600004,9.853664418448197e-05,2.075441598892212,1.5005393028259277,1.6425821781158447,0.5749034881591797,0.06327158212661743,0.5252865552902222,0.05046866834163666,0.0,0.0,0.0004217481764499098,0.00010543704411247745,22856,0.5,True,0.2,0.15,0.1,0.5,256,5,True,0.1,20,0.25,8,0.7839999999999999,0.7839999999999999,0,,,,,,,,,,,,,,,0.042433999478816986,0.026213770732283592,0.010051961344841025,0.551186098493042,38222,3764220,69345,3802442,69345,43709,38008,4370900,100.0,100.0,0.50765061378479,0.541593611240387,0.2895248532295227,0.7234833836555481,0.7798255085945129,0.5513447523117065,0.21558871865272522,0.00015865381866453365,0.9997122420808409,43709,5701,86.9944862614107,332.5320583449793,2.22072939897771,0.08112807897850871,4.018237254218789,2.0,2.963525491562421,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.25,20,0.5,True,True
