type,time,epoch,epoch_time,lr,train_loss,train_loss_bbox,train_loss_giou,train_loss_score,train_loss_rank_raw,train_loss_rank,train_loss_text_negative,train_text_negative_queries,map50,map50_95,precision,recall,tp,fp,num_gt,num_pred,valid_samples,skipped_empty_gt,avg_selected_per_sample,eval_loop_time,eval_metric_time,lambda_bbox,lambda_giou,lambda_score,lambda_rank_max,pos_weight,quality_warmup_epoch,rank_start_epoch,rank_warmup_epoch,rank_alpha_min,negative_sample_ratio,max_query_loss_weight,use_negative_queries_in_val
epoch,1782387670.400727,35,1200.0303320819512,9.695340377265647e-05,0.7011646032333374,0.013432457111775875,0.20957757532596588,0.07207904756069183,0.10591889172792435,0.031776417046785355,4.106969299755292e-06,15238,1.1356755495071411,0.03683650493621826,0.36854711174964905,0.07033234089612961,0.13767369091510773,0.04130278527736664,1.893140222364309e-07,3801,0.2941204309463501,0.1614556610584259,0.22085037375871402,0.4928771231652104,34183,120596,69354,154779,41809,3801,3.7020497978904063,145.7966032649856,0.21474884590134025,4.766666666666667,2.0,2.583333333333333,0.3,1.0,10,1,20,0.0,0.1,10.0,True
epoch,1782388760.1016927,36,1082.0086903818883,9.67752779506392e-05,0.7029978632926941,0.013335712254047394,0.20948480069637299,0.0725359246134758,0.10652203112840652,0.03195729851722717,7.006942905718461e-05,15238,0.28898149728775024,0.15749338269233704,0.22139178125224973,0.48775845661389394,33828,118969,69354,152797,41809,3801,3.654643736994427,30.107598883099854,0.20599662605673075,4.76,2.0,2.6,0.3,1.0,10,1,20,0.0,0.1,10.0,True
epoch,1782389854.971814,37,1087.5365382342134,9.65922743623268e-05,0.7027998566627502,0.01337386853992939,0.20854905247688293,0.07272782921791077,0.10608568787574768,0.03182610124349594,4.24917925556656e-05,15238,0.2921068072319031,0.16009868681430817,0.21886472567815624,0.495126452691986,34339,122557,69354,156896,41809,3801,3.7526848286254157,31.404743156861514,0.20826214086264372,4.753333333333333,2.0,2.6166666666666667,0.3,1.0,10,1,20,0.0,0.1,10.0,True
epoch,1782390986.5613391,38,1122.025525141973,9.64044131690548e-05,0.7035566568374634,0.013524648733437061,0.20869998633861542,0.07225208729505539,0.10565610229969025,0.03169580549001694,2.8288885005167685e-05,15238,0.2922147512435913,0.15954793989658356,0.2190968468324388,0.4938287625803847,34249,122070,69354,156319,41809,3801,3.738883972350451,29.340785946929827,0.23809624509885907,4.746666666666667,2.0,2.6333333333333333,0.3,1.0,10,1,20,0.0,0.1,10.0,True
epoch,1782392130.993079,39,1136.6061229379848,9.621171506731662e-05,0.7024868726730347,0.013410025276243687,0.20804579555988312,0.07212884724140167,0.10563047230243683,0.03168999031186104,1.5905498003121465e-05,15238,0.29216063022613525,0.16035662591457367,0.220582054713919,0.49189664619200046,34115,120544,69354,154659,41809,3801,3.6991796024779355,30.460781870875508,0.23797903209924698,4.74,2.0,2.65,0.3,1.0,10,1,20,0.0,0.1,10.0,True
epoch,1782393417.179175,40,1278.419919304084,9.601420128648332e-05,0.7004541158676147,0.01310684159398079,0.20567190647125244,0.07316863536834717,0.10651927441358566,0.031955353915691376,2.9251270461827517e-05,15238,1.146546483039856,0.036995261907577515,0.36903902888298035,0.07176847755908966,0.13990293443202972,0.041974619030952454,7.48096973257617e-10,3801,0.2896460294723511,0.15773023664951324,0.22542319978217415,0.4894310349799579,33944,116635,69354,150579,41809,3801,3.6015929584539212,158.602457200177,0.22597031388431787,4.733333333333333,2.0,2.6666666666666665,0.3,1.0,10,1,20,0.0,0.1,10.0,True
epoch,1782394563.5468025,41,1138.6834138010163,9.581189358646488e-05,0.6964378952980042,0.01312680821865797,0.20490747690200806,0.07192137092351913,0.10530296713113785,0.031589508056640625,2.805620533763431e-05,15238,0.2944287955760956,0.16020938754081726,0.2151147504037862,0.4954580846093953,34362,125376,69354,159738,41809,3801,3.8206606233107703,30.521903914166614,0.2261009169742465,4.726666666666667,2.0,2.683333333333333,0.3,1.0,10,1,20,0.0,0.1,10.0,True
epoch,1782395720.264314,42,1148.8579606378917,9.560481425531296e-05,0.696926474571228,0.013215034268796444,0.20601607859134674,0.07081182301044464,0.10442126542329788,0.031326696276664734,8.812080523057375e-06,15238,0.29189208149909973,0.15855102241039276,0.2139684571084428,0.49178129595985814,34107,125295,69354,159402,41809,3801,3.8126240761558514,30.577931985957548,0.215243237093091,4.72,2.0,2.7,0.3,1.0,10,1,20,0.0,0.1,10.0,True
epoch,1782396894.2728238,43,1166.2676442470402,9.539298610676529e-05,0.695306122303009,0.01330838818103075,0.204546257853508,0.070787712931633,0.10393945872783661,0.031180739402770996,2.708151441765949e-05,15238,0.2920861840248108,0.15765605866909027,0.208180432280651,0.4981543962857225,34549,131408,69354,165957,41809,3801,3.96940850056208,31.420992295024917,0.21960095991380513,4.713333333333333,2.0,2.716666666666667,0.3,1.0,10,1,20,0.0,0.1,10.0,True
epoch,1782398067.6765087,44,1163.8125690708403,9.517643247773254e-05,0.6940041184425354,0.013099297881126404,0.20407697558403015,0.07056661695241928,0.10437766462564468,0.031313877552747726,1.808045090001542e-05,15238,0.2933562397956848,0.15855276584625244,0.21353771531621168,0.495126452691986,34339,126471,69354,160810,41809,3801,3.846301035662178,30.566770495148376,0.22127732797525823,4.706666666666667,2.0,2.7333333333333334,0.3,1.0,10,1,20,0.0,0.1,10.0,True
