type,time,epoch,epoch_time,lr,train_loss,train_loss_bbox,train_loss_giou,train_loss_score,train_loss_rank_raw,train_loss_rank,train_loss_text_negative,train_text_negative_queries,map50,map50_95,precision,recall,tp,fp,num_gt,num_pred,valid_samples,skipped_empty_gt,avg_selected_per_sample,eval_loop_time,eval_metric_time,lambda_bbox,lambda_giou,lambda_score,lambda_rank_max,pos_weight,quality_warmup_epoch,rank_start_epoch,rank_warmup_epoch,rank_alpha_min,negative_sample_ratio,max_query_loss_weight,use_negative_queries_in_val
epoch,1782322175.6688433,46,1079.0949313740712,9.473699957516206e-05,0.7136210203170776,0.01575702615082264,0.23923221230506897,0.07529141008853912,0.1150992214679718,0.005789326969534159,2.6972818886861205e-05,7621,0.2854340672492981,0.1540949046611786,0.21291405873102395,0.48999336736165183,33983,125626,69354,159609,38008,0,4.1993527678383495,31.695985942846164,0.26189754880033433,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782323263.1319475,47,1080.1136993181426,9.450654127437296e-05,0.7103685736656189,0.015649570152163506,0.23825420439243317,0.07473237812519073,0.11425304412841797,0.006147362757474184,4.423999416758306e-05,7621,0.2855662405490875,0.15518847107887268,0.21007132720658864,0.48878218992415723,33899,127470,69354,161369,38008,0,4.245658808671859,28.466007857816294,0.23238658299669623,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782324372.8856537,48,1102.1132673430257,9.427145391343072e-05,0.7066484689712524,0.015443851239979267,0.23554350435733795,0.0758841261267662,0.1145579069852829,0.0065743145532906055,3.950266545871273e-05,7621,0.2860114872455597,0.15508383512496948,0.21352053493360507,0.4894310349799579,33944,125029,69354,158973,38008,0,4.18261944853715,33.36002949695103,0.25696386815980077,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782325475.3054554,49,1094.241568437079,9.403176339862283e-05,0.7054309844970703,0.015368811786174774,0.23600444197654724,0.07479841262102127,0.11433420330286026,0.006981516256928444,3.916908462997526e-05,7621,0.28685081005096436,0.15431444346904755,0.2179018856275564,0.4885370706808547,33882,121610,69354,155492,38008,0,4.091033466638603,28.677323342999443,0.20186749915592372,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782326657.2520256,50,1175.091745815007,9.378749614349768e-05,0.701746940612793,0.015163622796535492,0.23382194340229034,0.07543780654668808,0.11432074010372162,0.007408523932099342,3.631431900430471e-05,7621,1.1249197721481323,0.0396345853805542,0.38887351751327515,0.07006829231977463,0.13678696751594543,0.008863500319421291,0.0,0,0.2892321050167084,0.15646223723888397,0.21791317457072773,0.4918678086339649,34113,122431,69354,156544,38008,0,4.118711850136814,139.38563938997686,0.2213523299433291,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782327740.9087992,51,1072.1437305118889,9.353867906595386e-05,0.7020621299743652,0.015353327617049217,0.23488351702690125,0.07388731837272644,0.11297924816608429,0.007752604316920042,1.7408907297067344e-05,7621,0.28793394565582275,0.15484081208705902,0.2098374705396223,0.4942469071719007,34278,129077,69354,163355,38008,0,4.297910966112397,28.01859168591909,0.2211374039761722,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782328878.1910048,52,1129.055424965918,9.328533958527379e-05,0.699943482875824,0.015184763818979263,0.2332611232995987,0.07464111596345901,0.11332457512617111,0.00821473728865385,4.955921394866891e-05,7621,0.2875060439109802,0.1566481739282608,0.21417954908908468,0.4924301410156588,34152,125303,69354,159455,38008,0,4.195300989265418,30.12378486408852,0.20334160304628313,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782330010.5825424,53,1124.3080387450755,9.30275056191022e-05,0.6973572969436646,0.014920572750270367,0.23092596232891083,0.07610165327787399,0.11375147849321365,0.008699669502675533,2.0734829377033748e-05,7621,0.2884558141231537,0.1568380892276764,0.22219607073976005,0.4900366236987052,33986,118969,69354,152955,38008,0,4.024284361187118,27.426934865070507,0.23000547592528164,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782331087.8988652,54,1067.710323723033,9.276520558036962e-05,0.6973898410797119,0.014960099942982197,0.2308613508939743,0.07589291781187057,0.11290225386619568,0.009082633070647717,3.9337573980446905e-05,7621,0.2875877618789673,0.1573590189218521,0.215402317849219,0.48855148945987253,33883,123418,69354,157301,38008,0,4.1386287097453165,29.130358303897083,0.2543206559494138,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782332369.267302,55,1273.5305658001453,9.24984683741613e-05,0.6943667531013489,0.014995471574366093,0.2301030158996582,0.07485464215278625,0.11208450049161911,0.009474363178014755,7.846771768527105e-05,7621,1.1327717304229736,0.03997466713190079,0.39093297719955444,0.06979890167713165,0.13526850938796997,0.011434496380388737,0.0,0,0.29125016927719116,0.15839216113090515,0.2143337777722396,0.4960204169910892,34401,126101,69354,160502,38008,0,4.222847821511261,145.62037752987817,0.23258219799026847,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782333558.901068,56,1171.8176508150063,9.222732339453195e-05,0.6994296908378601,0.015164678916335106,0.23223060369491577,0.07458601146936417,0.11250211298465729,0.009972507134079933,6.584294169442728e-05,7621,0.2941696047782898,0.15903517603874207,0.21876426144718827,0.4976497390200998,34514,123254,69354,157768,38008,0,4.150915596716481,31.29462818801403,0.2225137180648744,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
