type,time,epoch,lr,train_loss,train_loss_bbox,train_loss_giou,train_loss_score,train_loss_rank_raw,train_loss_rank,map50,map50_95,precision,recall,tp,fp,num_gt,num_pred,valid_samples,skipped_empty_gt,avg_selected_per_sample,lambda_bbox,lambda_giou,lambda_score,lambda_rank_max,pos_weight,quality_warmup_epoch,rank_start_epoch,rank_warmup_epoch,rank_alpha_min,amp_dtype,allow_tf32,channels_last,query_budget_batching
epoch,1781808938.6906855,26,9.76074959975606e-05,2.086977005004883,0.10292097926139832,0.715124785900116,0.07306897640228271,0.0,0.0,0.04511962831020355,0.016370360800647177,0.04447399938723783,0.26855316822940756,6387,137225,23783,143612,12669,0,11.33570131817823,4.653333333333333,2.0,2.4333333333333336,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781810971.0392654,27,9.741607074669305e-05,2.077338218688965,0.1025913879275322,0.7123837471008301,0.07206051796674728,0.0,0.0,0.047489065676927567,0.016748236272542273,0.042104057716532424,0.27826598831097843,6618,150564,23783,157182,12669,0,12.406819796353304,4.64,2.0,2.45,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781812955.4742231,28,9.721669778036948e-05,2.066842794418335,0.10138659179210663,0.7089084386825562,0.07295038551092148,0.0,0.0,0.047814738005399704,0.01641675643986673,0.04385607240496514,0.2758693184207207,6561,143042,23783,149603,12669,0,11.80858789170416,4.626666666666667,2.0,2.466666666666667,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781814933.5367334,29,9.70106416706319e-05,2.053236484527588,0.10091810673475266,0.702447235584259,0.07360021770000458,0.0,0.0,0.048550017178058624,0.017906466443673708,0.04236952156842684,0.2786023630324181,6626,149760,23783,156386,12669,0,12.34398926513537,4.613333333333333,2.0,2.4833333333333334,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781817184.885487,30,9.679809915753787e-05,2.034766435623169,0.09901242703199387,0.6963984370231628,0.07460428774356842,0.11978016048669815,1.197691972265602e-06,2.059839963912964,0.10172448307275772,0.7032936811447144,0.07412765920162201,0.12162857502698898,1.2161756330897333e-06,0.047562770545482635,0.01743975958961528,0.04009544160431605,0.2706134633982256,6436,154081,23783,160517,12669,0,12.670060778277685,4.6,2.0,2.5,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781819352.0731354,31,9.657752516141133e-05,2.035074234008789,0.09864871948957443,0.696593701839447,0.07526016980409622,0.1200782060623169,1.11039789771894e-05,0.05511966347694397,0.020666041669028346,0.043394394459188294,0.281882016566455,6704,147786,23783,154490,12669,0,12.19433262293788,4.586666666666667,2.0,2.5166666666666666,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781821325.6796463,32,9.63507336050793e-05,2.017745018005371,0.09671082347631454,0.6925250291824341,0.07514341920614243,0.11949872225522995,4.015715967398137e-05,0.05631405860185623,0.021117784399393713,0.04769371037036014,0.2903334314426271,6905,137873,23783,144778,12669,0,11.42773699581656,4.573333333333333,2.0,2.533333333333333,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781823343.0838416,33,9.611665518153176e-05,2.0161960124969482,0.09639641642570496,0.6900237798690796,0.07705692946910858,0.12056125700473785,8.86471098056063e-05,0.05803777277469635,0.02182430560933426,0.04393726380415576,0.2864651221460707,6813,148249,23783,155062,12669,0,12.239482200647249,4.56,2.0,2.55,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781825368.9911706,34,9.587638873350424e-05,2.0137152671813965,0.09603475034236908,0.6893542408943176,0.07722518593072891,0.12067759782075882,0.00015482024173252285,0.05906610190868378,0.020786233706530766,0.04578027563800241,0.29386536601774377,6989,145675,23783,152664,12669,0,12.050201278711816,4.546666666666667,2.0,2.5666666666666664,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781827615.1971028,35,9.562799611100667e-05,2.0274581909179688,0.09714420139789581,0.6936823725700378,0.0772133395075798,0.1209205836057663,0.00023902367684058845,2.077756643295288,0.10202161967754364,0.7102621793746948,0.0752866193652153,0.1223415806889534,0.00024177992600016296,0.060243040323257446,0.02128537545031577,0.04516703492398509,0.28793676155236936,6848,144767,23783,151615,12669,0,11.967400741968584,4.533333333333333,2.0,2.583333333333333,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781829594.2098136,36,9.53729024962937e-05,2.010986328125,0.09550749510526657,0.6880174875259399,0.07804547995328903,0.12100885808467865,0.0003400207788217813,0.05392680689692497,0.017859549411514308,0.044905736060970716,0.2824286254887945,6717,142863,23783,149580,12669,0,11.806772436656406,4.52,2.0,2.6,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781831534.8771732,37,9.511026201196748e-05,2.0066614151000977,0.0951748788356781,0.6862010359764099,0.07829836755990982,0.12087644636631012,0.0004562218673527241,0.05044151097536087,0.017621705262354227,0.04534131586108727,0.27322036748938316,6498,136815,23783,143313,12669,0,11.312100402557423,4.506666666666667,2.0,2.6166666666666667,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781833532.677523,38,9.484091790520204e-05,1.9859516620635986,0.09282166510820389,0.6803175210952759,0.07885399460792542,0.12050304561853409,0.0005864889826625586,0.060258328914642334,0.023252933930780272,0.050867275935782844,0.2981541437160997,7091,132311,23783,139402,12669,0,11.00339411161102,4.493333333333333,2.0,2.6333333333333333,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781835520.466296,39,9.456441307231276e-05,1.9827357530593872,0.09230101108551025,0.6784177422523499,0.07987082749605179,0.12056048959493637,0.0007343358593061566,0.06036665663123131,0.022383294397013743,0.04968485259234158,0.30824538535929025,7331,140219,23783,147550,12669,0,11.646538795485043,4.48,2.0,2.65,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781837728.9357748,40,9.428233541967526e-05,1.9793087244033813,0.09188157320022583,0.6781349778175354,0.07940264046192169,0.12069743871688843,0.0008949622279033065,2.0413455963134766,0.09829995036125183,0.6969304084777832,0.07781381160020828,0.12276327610015869,0.0009095644927583635,0.05935906618833542,0.022740900288772535,0.05096990853254386,0.29100618088550645,6921,128865,23783,135786,12669,0,10.717973004972768,4.466666666666667,2.0,2.6666666666666665,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781839668.9522948,41,9.399274869223836e-05,1.9760656356811523,0.09176325052976608,0.6772445440292358,0.07895158231258392,0.12074941396713257,0.0010697564575821161,0.061151642352342606,0.025469443559995853,0.051941347291435125,0.30458731026363367,7244,132221,23783,139465,12669,0,11.008366879785303,4.453333333333333,2.0,2.683333333333333,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781841649.015881,42,9.36969717828916e-05,1.9651645421981812,0.09058365970849991,0.6729483604431152,0.07993367314338684,0.12034279853105545,0.0012544539058580995,0.061401039361953735,0.026624099577747983,0.05185903962716706,0.31909347012572004,7589,138750,23783,146339,12669,0,11.550951140579366,4.4399999999999995,2.0,2.7,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781843619.3930087,43,9.339420371546296e-05,1.963504433631897,0.09091580659151077,0.6722884178161621,0.07915448397397995,0.11944381892681122,0.0014414888573810458,0.06166302040219307,0.025913239090004935,0.047640870070354356,0.31034772736828825,7381,147549,23783,154930,12669,0,12.229063067329703,4.426666666666667,2.0,2.716666666666667,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781845600.8251429,44,9.308699855203072e-05,1.9511933326721191,0.08958443254232407,0.6678541898727417,0.07992721349000931,0.11948088556528091,0.0016497394535690546,0.0642252117395401,0.026917547854827716,0.05163089690826843,0.31913551696590003,7590,139415,23783,147005,12669,0,11.60352040413608,4.413333333333333,2.0,2.7333333333333334,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781847840.3064327,45,9.277128732283055e-05,1.9640202522277832,0.09007897973060608,0.6714473962783813,0.08105193078517914,0.12063714861869812,0.001884651486761868,2.014796495437622,0.09601332247257233,0.686617374420166,0.07898321747779846,0.12155367434024811,0.0018988378578796983,0.06318842619657516,0.02509471301746089,0.05160333770084822,0.31463650506664426,7483,137527,23783,145010,12669,0,11.44604941195043,4.4,2.0,2.75,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781849782.0722349,46,9.244860916690013e-05,1.9532098770141602,0.08896254748106003,0.6662132740020752,0.08255795389413834,0.12103984504938126,0.00212509511038661,0.057073064148426056,0.02249240965466015,0.05102262000489459,0.3068157927931716,7297,135718,23783,143015,12669,0,11.28857841976478,4.386666666666667,2.0,2.7666666666666666,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781851733.1177132,47,9.212184644217154e-05,1.941192388534546,0.08801405876874924,0.6619646549224854,0.08263237774372101,0.12049135565757751,0.002355240983888507,0.06397892534732819,0.02608785588527098,0.05115231329059088,0.3103056805281083,7380,136895,23783,144275,12669,0,11.388033783250453,4.373333333333333,2.0,2.783333333333333,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
epoch,1781853697.3959508,48,9.178800562895426e-05,1.9432647228240967,0.08863390982151031,0.6629434823989868,0.0815485268831253,0.12030473351478577,0.002598646329715848,0.06718166172504425,0.026130538478537347,0.050351390430074985,0.3148046924273641,7487,141208,23783,148695,12669,0,11.736916883731944,4.36,2.0,2.8,0.1,1.0,20,30,60,0.0001,bf16,True,False,True
