type,time,epoch,epoch_time,lr,train_loss,train_loss_main,train_loss_aux,train_loss_aux_contrib,train_loss_bbox,train_loss_giou,train_loss_score,train_loss_rank_raw,train_loss_rank,train_loss_text_negative,train_loss_text_negative_contrib,train_text_negative_queries,score_negative_iou_ignore_thr,duplicate_suppression_enabled,duplicate_loss_weight,duplicate_margin,duplicate_background_weight,duplicate_classification_weight,duplicate_max_pairs,duplicate_start_epoch,hard_negative_mining_enabled,hard_negative_loss_weight,hard_negative_topk,hard_negative_max_iou,hard_negative_start_epoch,matcher_score_alpha,matcher_cost_score_effective,train_negative_text_regression_matches,val_loss,val_loss_bbox,val_loss_giou,val_loss_score,val_loss_rank_raw,val_loss_rank,val_loss_text_negative,val_loss_text_negative_contrib,val_text_negative_queries,val_score_negative_iou_ignore_thr,val_duplicate_suppression_enabled,val_hard_negative_mining_enabled,val_matcher_score_alpha,val_matcher_cost_score_effective,map50,map50_95,precision,recall,tp,fp,num_gt,num_pred,raw_oracle_num_gt,raw_oracle_num_samples,raw_oracle_positive_samples,raw_oracle_num_pred,raw_oracle_avg_pred_per_sample,raw_oracle_avg_pred_per_positive_sample,raw_best_iou_mean,raw_best_iou_median,raw_best_iou_p25,raw_best_iou_p75,raw_oracle_recall25,raw_oracle_recall50,raw_oracle_recall75,raw_oracle_gap50,raw_oracle_retention50,valid_samples,skipped_empty_gt,avg_selected_per_sample,eval_loop_time,eval_metric_time,raw_oracle_metric_time,lambda_bbox,lambda_giou,lambda_score,classification_type,ia_bce_alpha,classification_focal_alpha,classification_focal_gamma,normalize_classification_by_num_gt,dense_score_assignment_enabled,pairwise_ranking_enabled,duplicate_suppression_active,hard_negative_mining_active,lambda_rank_max,lambda_aux,pos_weight,quality_warmup_epoch,aux_score_enabled,matcher_score_start_epoch,matcher_score_warmup_epoch,matcher_score_alpha_min,negative_sample_ratio,max_query_loss_weight,lambda_text_negative,text_negative_topk,text_negative_hard_mix,negative_text_as_empty_target,use_negative_queries_in_val
epoch,1783309715.7346258,26,976.0932336630012,9.832946914246111e-05,2.0494606494903564,1.2880473136901855,1.522823691368103,0.7614118456840515,0.05079643428325653,0.4727638065814972,0.03434191271662712,0.0,0.0,0.000191629005712457,4.790725142811425e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.12309553474187851,0.07276924699544907,0.011163316382624563,0.6118970365563486,42432,3758589,69345,3801021,69345,43709,38008,4370900,100.0,100.0,0.5466026067733765,0.5898537039756775,0.35981011390686035,0.7532303333282471,0.8276732563972473,0.6120556592941284,0.2544523775577545,0.00015862273777977887,0.9997408360900335,43709,5701,86.96197579445881,326.31301163699936,2.1721648839993577,0.08456812599979457,3.5648409067680493,2.0,3.8703181864639014,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783310707.581682,27,976.434836679,9.819590465834562e-05,2.0323314666748047,1.2778888940811157,1.5088858604431152,0.7544429302215576,0.04993699491024017,0.4691392481327057,0.034349583089351654,0.0,0.0,0.00010943746019620448,2.735936504905112e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.12039335072040558,0.07163021713495255,0.011268478592284642,0.617694138005624,42834,3758389,69345,3801223,69345,43709,38008,4370900,100.0,100.0,0.549515426158905,0.5954763293266296,0.359147310256958,0.7583077549934387,0.8246448636054993,0.6177085638046265,0.2617203891277313,1.4425799002459883e-05,0.9999766462700248,43709,5701,86.96659726829715,328.469735734001,2.179927218998273,0.08537668000099075,3.5367076127786348,2.0,3.9265847744427305,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783311689.4469347,28,975.8264206620006,9.80573071636758e-05,2.0246334075927734,1.273734211921692,1.5018061399459839,0.7509030699729919,0.04985397309064865,0.46820375323295593,0.033972129225730896,0.0,0.0,0.00011206119233975187,2.8015298084937967e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.13175350427627563,0.0780775174498558,0.01132682423866213,0.620996466940659,43063,3758797,69345,3801860,69345,43709,38008,4370900,100.0,100.0,0.5518187880516052,0.5988980531692505,0.35669806599617004,0.7623189091682434,0.8270819783210754,0.6211118102073669,0.269565224647522,0.0001153432667079235,0.9998142954862356,43709,5701,86.98117092589627,328.4164194690002,2.1896619819999614,0.08446253299916862,3.5163892994496457,2.0,3.9672214011007085,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783312678.036407,29,974.7143824490013,9.791369192377272e-05,2.0006473064422607,1.258845329284668,1.4835985898971558,0.7417992949485779,0.04881436750292778,0.46198347210884094,0.0341336615383625,0.0,0.0,0.00011293373972875997,2.8233434932189994e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.1332937479019165,0.07937591522932053,0.01126553440456272,0.6175355108515395,42823,3758417,69345,3801240,69345,43709,38008,4370900,100.0,100.0,0.5516325831413269,0.5949128270149231,0.36224737763404846,0.7607621550559998,0.8320282697677612,0.6176220178604126,0.2668397128582001,8.650700887313789e-05,0.9998599353546805,43709,5701,86.96698620421424,326.37807275100204,2.1600579540026956,0.08509092500025872,3.504108578473795,2.0,3.99178284305241,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783313684.151068,30,993.8759036629999,9.77650747566188e-05,1.9854636192321777,1.2492167949676514,1.4724981784820557,0.7362490892410278,0.047983311116695404,0.4588669240474701,0.03404512256383896,0.0,0.0,0.0001913188025355339,4.7829700633883476e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,1.2822903394699097,0.05217587947845459,0.46698564291000366,0.034237105399370193,0.0,0.0,1.4861473829341776e-08,3.715368457335444e-09,5701,0.5,True,True,1.0,2.0,0.13501431047916412,0.0804864913225174,0.011231122533532905,0.6156896676040089,42695,3758795,69345,3801490,69345,43709,38008,4370900,100.0,100.0,0.5510649085044861,0.5969538688659668,0.3592035174369812,0.7624486684799194,0.8272261619567871,0.6157761812210083,0.2683250308036804,8.65136169994063e-05,0.9998595047687167,43709,5701,86.97270585005377,346.53351893500076,2.1907964749989333,0.08767083299972,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783314672.983217,31,974.4470095910001,9.761147203111576e-05,1.9728643894195557,1.2424628734588623,1.4608010053634644,0.7304005026817322,0.04719582945108414,0.456622451543808,0.03414325788617134,0.0,0.0,0.000642684637568891,0.00016067115939222276,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.13687680661678314,0.08157183229923248,0.011300119686056088,0.6199004975124378,42987,3761132,69345,3804119,69345,43709,38008,4370900,100.0,100.0,0.5535510182380676,0.596471905708313,0.3673294186592102,0.7607671022415161,0.8350421786308289,0.6199581623077393,0.26670992374420166,5.7664795301448635e-05,0.9999069859890435,43709,5701,87.03285364570226,327.1781385849972,2.142279243998928,0.084828227001708,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783315660.077701,32,974.0493423560001,9.74529006652816e-05,1.954283595085144,1.2298492193222046,1.4488686323165894,0.7244343161582947,0.04625093564391136,0.4523686170578003,0.03400466591119766,0.0,0.0,8.997988334158435e-05,2.249497083539609e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.13845323026180267,0.08250080049037933,0.011382338322195837,0.6241401687216094,43281,3759189,69345,3802470,69345,43709,38008,4370900,100.0,100.0,0.5575759410858154,0.602684736251831,0.3640449643135071,0.770051896572113,0.8333261013031006,0.6242843866348267,0.28214001655578613,0.0001442179132172816,0.9997689868330767,43709,5701,86.99512686174472,326.0970210029991,2.1455699969992565,0.08215236599789932,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783316651.6178088,33,977.2996936849995,9.728937812438731e-05,1.940845012664795,1.2216300964355469,1.438429832458496,0.719214916229248,0.0457894466817379,0.44872891902923584,0.034098148345947266,0.0,0.0,5.1739330956479535e-05,1.2934832739119884e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.1395176649093628,0.0839146077632904,0.011418007972486321,0.6260725358713678,43415,3758912,69345,3802327,69345,43709,38008,4370900,100.0,100.0,0.5600046515464783,0.6052032113075256,0.36939486861228943,0.7713591456413269,0.8352729082107544,0.6260725259780884,0.2861633896827698,-9.89327941791629e-09,1.00000001580213,43709,5701,86.99185522432451,328.66539632700005,2.1598666190002405,0.08492905299863196,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783317639.5855236,34,976.0117693920001,9.712092241903318e-05,1.9211490154266357,1.2095494270324707,1.4232032299041748,0.7116016149520874,0.04489454627037048,0.4443937838077545,0.03411025553941727,0.0,0.0,5.334151501301676e-05,1.333537875325419e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.14303059875965118,0.08567972481250763,0.011485134556117238,0.6296776984642007,43665,3758206,69345,3801871,69345,43709,38008,4370900,100.0,100.0,0.5610514283180237,0.6070638298988342,0.3750840425491333,0.769672691822052,0.8397000432014465,0.6297065615653992,0.28314948081970215,2.886310119842861e-05,0.9999541642044721,43709,5701,86.9814225903132,328.95616812799926,2.173345489001804,0.08518210699912743,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783318646.493477,35,993.9591457289971,9.694755210316511e-05,1.9048393964767456,1.1996859312057495,1.410311222076416,0.705155611038208,0.044189225882291794,0.4405957758426666,0.03404352813959122,0.0,0.0,7.328105857595801e-05,1.8320264643989503e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,1.2550500631332397,0.05044269189238548,0.4546464681625366,0.03483203426003456,0.0,0.0,2.6586357559921225e-09,6.646589389980306e-10,5701,0.5,True,True,1.0,2.0,0.1453903317451477,0.08683296293020248,0.011536188257377181,0.6324464633354965,43857,3757832,69345,3801689,69345,43709,38008,4370900,100.0,100.0,0.5622377395629883,0.6087351441383362,0.3765318691730499,0.7724868059158325,0.8405508399009705,0.6325473785400391,0.28725937008857727,0.00010091520454258429,0.9998404622199597,43709,5701,86.97725868814203,346.5786217220011,2.178122015000554,0.0890793680009665,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783319636.8225365,36,975.8198218119978,9.676928627203107e-05,1.894520878791809,1.1941770315170288,1.400681495666504,0.700340747833252,0.043924614787101746,0.4383898675441742,0.033989571034908295,0.0,0.0,4.2233936255797744e-05,1.0558484063949436e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.14668795466423035,0.08816491812467575,0.01156512580727298,0.6340327348763429,43967,3757721,69345,3801688,69345,43709,38008,4370900,100.0,100.0,0.5640586018562317,0.609947144985199,0.3788527846336365,0.7730624079704285,0.8407527804374695,0.6340615749359131,0.28734588623046875,2.8840059570156562e-05,0.9999545153645795,43709,5701,86.97723580955868,327.99757814999975,2.1692986599991855,0.08355016100176726,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783320627.7695255,37,976.7247272019995,9.658614456007788e-05,1.8786481618881226,1.1822060346603394,1.3928924798965454,0.6964462399482727,0.043088726699352264,0.4337739050388336,0.03402021527290344,0.0,0.0,7.686486060265452e-05,1.921621515066363e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.15078942477703094,0.08963026106357574,0.011629607534611583,0.6375802148676906,44213,3757549,69345,3801762,69345,43709,38008,4370900,100.0,100.0,0.5639427304267883,0.6102181077003479,0.3824928104877472,0.7744333744049072,0.8386329412460327,0.6377099752426147,0.2894224524497986,0.00012976037492418158,0.9997965213342087,43709,5701,86.97892882472718,328.64134267699774,2.1693775140010985,0.08542347100228653,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783321621.0684307,38,978.9601313270032,9.639814713878863e-05,1.8664265871047974,1.1760451793670654,1.380752682685852,0.690376341342926,0.04267611727118492,0.43218323588371277,0.03374127298593521,0.0,0.0,0.00024913385277614,6.2283463194035e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.15313461422920227,0.09112587571144104,0.011587878226972862,0.6355613238157041,44073,3759298,69345,3803371,69345,43709,38008,4370900,100.0,100.0,0.5651868581771851,0.6100874543190002,0.38203880190849304,0.7765830159187317,0.8413584232330322,0.6356334090232849,0.2933448553085327,7.208520758084092e-05,0.9998865931108127,43709,5701,87.01574046535039,331.44237783899734,2.1746191550009826,0.08431481800289475,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783322610.1319714,39,975.9143111950034,9.620531471446101e-05,1.860021710395813,1.1721566915512085,1.375731348991394,0.687865674495697,0.042308956384658813,0.43146803975105286,0.03352580592036247,0.0,0.0,0.00016326877812389284,4.081719453097321e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.1535617709159851,0.0913706123828888,0.01155299728104439,0.633513591462975,43931,3758632,69345,3802563,69345,43709,38008,4370900,100.0,100.0,0.5637823939323425,0.6050153970718384,0.3858284056186676,0.7732278108596802,0.8428581953048706,0.633600115776062,0.2841012477874756,8.65243130869775e-05,0.999863440187379,43709,5701,86.99725456999703,328.6057438610005,2.149544824998884,0.08656476699979976,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783323618.119855,40,993.3586486880013,9.600766852592672e-05,1.8470003604888916,1.163838505744934,1.3663227558135986,0.6831613779067993,0.04157332330942154,0.42778533697128296,0.03387926146388054,0.0,0.0,6.482884055003524e-05,1.620721013750881e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,1.2507447004318237,0.05011448636651039,0.45213782787323,0.03525606170296669,0.0,0.0,5.041654649318161e-09,1.2604136623295403e-09,5701,0.5,True,True,1.0,2.0,0.15319642424583435,0.09193870425224304,0.011694052833539734,0.6410988535582954,44457,3757219,69345,3801676,69345,43709,38008,4370900,100.0,100.0,0.5672414898872375,0.6204313039779663,0.378426730632782,0.7797210812568665,0.8375225067138672,0.6411709785461426,0.29733937978744507,7.212498784714416e-05,0.9998875105233074,43709,5701,86.97696126655838,344.88122661599846,2.154233266999654,0.08856289599862066,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783324634.0845182,41,1001.456082566001,9.58052303422121e-05,1.8397070169448853,1.1593257188796997,1.3607581853866577,0.6803790926933289,0.0412716269493103,0.4251387417316437,0.034229177981615067,0.0,0.0,2.8022592232446186e-05,7.0056480581115466e-06,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.15246084332466125,0.09064119309186935,0.011740224677487745,0.6436368880236498,44633,3757083,69345,3801716,69345,43709,38008,4370900,100.0,100.0,0.5684924721717834,0.618258535861969,0.38425782322883606,0.7800595164299011,0.841156542301178,0.6436657309532166,0.2996610999107361,2.884292956673029e-05,0.999955189583382,43709,5701,86.9778764098927,352.6948558469994,2.164716113002214,0.08739627500108327,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783325615.2735202,42,974.8293952679996,9.55980224601405e-05,1.8227134943008423,1.148945689201355,1.34752357006073,0.673761785030365,0.040743764489889145,0.4205547571182251,0.034444525837898254,0.0,0.0,4.784523116541095e-05,1.1961307791352738e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.15739865601062775,0.0939205139875412,0.011818183731209643,0.647905400533564,44929,3756755,69345,3801684,69345,43709,38008,4370900,100.0,100.0,0.5713053345680237,0.6214423775672913,0.38861900568008423,0.7816803455352783,0.843478262424469,0.648078441619873,0.3017376959323883,0.0001730410863090004,0.9997329936081866,43709,5701,86.97714429522524,327.9416786520014,2.137873931998911,0.08222340000065742,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783326603.244296,43,973.8176000899985,9.538606770187656e-05,1.8078744411468506,1.1387041807174683,1.3383369445800781,0.6691684722900391,0.040273308753967285,0.4177287817001343,0.03374691680073738,0.0,0.0,4.262403308530338e-05,1.0656008271325845e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.15660390257835388,0.09258668124675751,0.011758798648787625,0.6446895955007571,44706,3757213,69345,3801919,69345,43709,38008,4370900,100.0,100.0,0.5676654577255249,0.6184935569763184,0.3818826675415039,0.7751938700675964,0.8422813415527344,0.6448770761489868,0.294556200504303,0.00018748064822970978,0.9997092769224342,43709,5701,86.9825207623144,326.21328185299717,2.167866572002822,0.08329284399951575,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783327586.0991485,44,976.7779058769993,9.51693894124124e-05,1.7930567264556885,1.1293522119522095,1.327411413192749,0.6637057065963745,0.039471883326768875,0.41330793499946594,0.03424687311053276,0.0,0.0,0.00023726149811409414,5.9315374528523535e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.15876741707324982,0.0945134162902832,0.01180110518161383,0.6470690028120268,44871,3757400,69345,3802271,69345,43709,38008,4370900,100.0,100.0,0.5723440051078796,0.6235554218292236,0.3910406827926636,0.7795534133911133,0.8466796278953552,0.6472564935684204,0.30587640404701233,0.00018749075639357127,0.9997103300495914,43709,5701,86.99057402365645,327.76182626800073,2.16181954700005,0.08441585099717486,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783328623.5378294,45,1023.6551518679989,9.494801145699648e-05,1.790258526802063,1.127198338508606,1.3261183500289917,0.6630591750144958,0.03927348554134369,0.412931352853775,0.03410256281495094,0.0,0.0,7.273074152180925e-05,1.8182685380452313e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,1.2456305027008057,0.04999486356973648,0.4503234326839447,0.03520933911204338,0.0,0.0,1.5497302330302887e-09,3.8743255825757217e-10,5701,0.5,True,True,1.0,2.0,0.16443760693073273,0.09753294289112091,0.01175128069282891,0.6441992933881318,44672,3756786,69345,3801458,69345,43709,38008,4370900,100.0,100.0,0.5699631571769714,0.6188603639602661,0.3845096230506897,0.781044602394104,0.8426562547683716,0.6442281603813171,0.30143484473228455,2.886699318538355e-05,0.9999551913515108,43709,5701,86.9719737353863,367.0168073030036,2.4430156180023914,0.08900247600104194,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783329625.4109704,46,987.9731776000044,9.4721958218505e-05,1.7803070545196533,1.12161123752594,1.3173900842666626,0.6586950421333313,0.039084549993276596,0.41099870204925537,0.03392866626381874,0.0,0.0,3.5344084608368576e-05,8.836021152092144e-06,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.164231538772583,0.09754899144172668,0.011834607486877473,0.648770639555844,44989,3756489,69345,3801478,69345,43709,38008,4370900,100.0,100.0,0.5732071399688721,0.6231510639190674,0.39175620675086975,0.7817881107330322,0.8455548286437988,0.6489148736000061,0.3049246668815613,0.00014423404416208374,0.9997777304080551,43709,5701,86.97243130705347,334.6183960480048,2.727038236000226,0.08957045400165953,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783330614.318656,47,975.8698779629995,9.449125459475632e-05,1.7716795206069946,1.1173152923583984,1.3087286949157715,0.6543643474578857,0.03898795321583748,0.4095330238342285,0.033681951463222504,0.0,0.0,0.0001446969690732658,3.617424226831645e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.17389287054538727,0.10332999378442764,0.011838431691670885,0.6495060927247819,45040,3759518,69345,3804558,69345,43709,38008,4370900,100.0,100.0,0.572452962398529,0.621978223323822,0.3934345245361328,0.780116856098175,0.8469536304473877,0.6497079730033875,0.30266061425209045,0.00020188027860557067,0.9996892753560152,43709,5701,87.04289734379647,327.0994133830027,2.268496242002584,0.08533890300168423,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783331605.5168092,48,976.3581295480035,9.425592599576876e-05,1.7631419897079468,1.1110514402389526,1.3041836023330688,0.6520918011665344,0.03877253830432892,0.4081810712814331,0.03315039351582527,0.0,0.0,3.13452874252107e-05,7.836321856302675e-06,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.17390082776546478,0.1027403324842453,0.011873896146984454,0.6513086740211984,45165,3758557,69345,3803722,69345,43709,38008,4370900,100.0,100.0,0.5751485824584961,0.6285455226898193,0.39258554577827454,0.7819485664367676,0.847991943359375,0.6514240503311157,0.30760690569877625,0.0001153763099173144,0.9998228860143271,43709,5701,87.02377084810908,327.8189743309995,2.1690388320057536,0.08443068300402956,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783332589.6031916,49,977.2510745050022,9.401599834096185e-05,1.7545603513717651,1.106060266494751,1.296996831893921,0.6484984159469604,0.038346514105796814,0.406048446893692,0.03335467353463173,0.0,0.0,4.595633799908683e-05,1.1489084499771707e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.17619729042053223,0.1047247052192688,0.011823681872388508,0.648251496142476,44953,3756993,69345,3801946,69345,43709,38008,4370900,100.0,100.0,0.5734472870826721,0.6216837763786316,0.3907797038555145,0.7829408049583435,0.8504722714424133,0.6482803225517273,0.3046073913574219,2.8826409251281326e-05,0.9999555340363597,43709,5701,86.98313848406507,328.86516693999874,2.1857844760015723,0.08387360500637442,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783333598.2868123,50,994.9769979449993,9.377149805630142e-05,1.742190957069397,1.0980725288391113,1.2882394790649414,0.6441197395324707,0.03806848078966141,0.40355223417282104,0.03293190896511078,0.0,0.0,9.440343274036422e-05,2.3600858185091056e-05,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,1.2351840734481812,0.05001328885555267,0.44492921233177185,0.03554664924740791,0.0,0.0,9.053827021432426e-09,2.2634567553581064e-09,5701,0.5,True,True,1.0,2.0,0.18192937970161438,0.10592039674520493,0.012000534291973735,0.658158482947581,45640,3757524,69345,3803164,69345,43709,38008,4370900,100.0,100.0,0.5763401985168457,0.6289621591567993,0.3984461724758148,0.7819318175315857,0.8480640053749084,0.6581873297691345,0.3068425953388214,2.884682155357421e-05,0.9999561723232143,43709,5701,87.01100459859525,347.0761033449962,2.1371733599953586,0.08837368800595868,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
epoch,1783334591.895596,51,977.6975529530027,9.352245207138928e-05,1.737446665763855,1.0956140756607056,1.2836650609970093,0.6418325304985046,0.037756431847810745,0.4036984443664551,0.03259216248989105,0.0,0.0,2.5786006517591886e-05,6.4465016293979716e-06,22856,0.5,True,0.1,0.25,0.05,0.25,128,5,True,0.05,10,0.3,10,1.0,2.0,0,,,,,,,,,,,,,,,0.18362200260162354,0.10758533328771591,0.011884422434210059,0.6519143413367943,45207,3758680,69345,3803887,69345,43709,38008,4370900,100.0,100.0,0.5740456581115723,0.6269301772117615,0.3947887122631073,0.7786879539489746,0.849938690662384,0.6521595120429993,0.3022712469100952,0.00024517070620500014,0.9996240632825596,43709,5701,87.02754581436318,329.85469980500056,2.14594568299799,0.08329149099881761,3.5,2.0,4.0,iou,0.25,0.25,2.0,True,False,False,True,True,0.0,0.5,1.0,10,True,5,12,0.0,0.15,4.0,0.25,20,0.5,True,True
